x1,x2,sentence1,sentence2,y_type,y_score
in bulb b,,because of the gap in bulb b,"Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap",NOALI,NIL
,are separated,because of the gap in bulb b,"Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap",NOALI,NIL
because,,because of the gap in bulb b,"Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap",NOALI,NIL
of the gap,by a gap,because of the gap in bulb b,"Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap",EQUI,5
,from the positive battery terminal,because of the gap in bulb b,"Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap",NOALI,NIL
with a battery and bulb,the bulb and a battery,A closed path with a battery and bulb,there is a closed path containing both the bulb and a battery,EQUI,5
A closed path,a closed path,A closed path with a battery and bulb,there is a closed path containing both the bulb and a battery,EQUI,5
with a battery and bulb,containing both,A closed path with a battery and bulb,there is a closed path containing both the bulb and a battery,EQUI,5
,there,A closed path with a battery and bulb,there is a closed path containing both the bulb and a battery,NOALI,NIL
,is,A closed path with a battery and bulb,there is a closed path containing both the bulb and a battery,NOALI,NIL
Bulb B,Bulb B,Bulb B is in a independent path,Bulb B is in a separate path,EQUI,5
in a independent path,in a separate path,Bulb B is in a independent path,Bulb B is in a separate path,EQUI,5
is,is,Bulb B is in a independent path,Bulb B is in a separate path,EQUI,5
are connected,are connected,because bulbs are connected to the negative terminal of the battery,"Terminals 1, 2 and 3 are connected to the negative battery terminal",EQUI,5
because,,because bulbs are connected to the negative terminal of the battery,"Terminals 1, 2 and 3 are connected to the negative battery terminal",NOALI,NIL
bulbs,"Terminals 1, 2 and 3",because bulbs are connected to the negative terminal of the battery,"Terminals 1, 2 and 3 are connected to the negative battery terminal",REL,3
to the negative terminal of the battery,to the negative battery terminal,because bulbs are connected to the negative terminal of the battery,"Terminals 1, 2 and 3 are connected to the negative battery terminal",EQUI,5
the path,in a circuit,Because the path connecting the bulbs will be damaged,there is a gap in a circuit,REL,4
connecting,,Because the path connecting the bulbs will be damaged,there is a gap in a circuit,NOALI,NIL
will be damaged,is a gap,Because the path connecting the bulbs will be damaged,there is a gap in a circuit,SPE2,3
Because,,Because the path connecting the bulbs will be damaged,there is a gap in a circuit,NOALI,NIL
,there,Because the path connecting the bulbs will be damaged,there is a gap in a circuit,NOALI,NIL
the bulbs,,Because the path connecting the bulbs will be damaged,there is a gap in a circuit,NOALI,NIL
is separated,are separated,because the positive terminal is separated by a gap from terminal 3,Terminal 3 and the positive terminal are separated by the gap,EQUI,5
the positive terminal from terminal 3,Terminal 3 and the positive terminal,because the positive terminal is separated by a gap from terminal 3,Terminal 3 and the positive terminal are separated by the gap,EQUI,5
because,,because the positive terminal is separated by a gap from terminal 3,Terminal 3 and the positive terminal are separated by the gap,NOALI,NIL
by a gap,by the gap,because the positive terminal is separated by a gap from terminal 3,Terminal 3 and the positive terminal are separated by the gap,EQUI,5
in the closed path.,,A switch creates a break in the closed path.,the open switch creates a gap,NOALI,NIL
creates,creates,A switch creates a break in the closed path.,the open switch creates a gap,EQUI,5
a break,a gap,A switch creates a break in the closed path.,the open switch creates a gap,EQUI,5
A switch,the open switch,A switch creates a break in the closed path.,the open switch creates a gap,SPE2,4
,are connected,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
have,,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
the same voltage,in the same electrical state,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,REL,3
connected,,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
is,,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
terminal 1 and 2,Terminals 1 and 2,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,EQUI,5
there,,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
because,,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
a working bulb,,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
to the negative battery terminal.,,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
,and,terminal 1 and 2 have the same voltage because there is a working bulb connected to the negative battery terminal.,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
than,,Switch Y is in a different path than Bulb A,Switch Y and bulb A are not in the same closed path,NOALI,NIL
Switch Y Bulb A,Switch Y and bulb A,Switch Y is in a different path than Bulb A,Switch Y and bulb A are not in the same closed path,EQUI,5
in a different path,in the same closed path,Switch Y is in a different path than Bulb A,Switch Y and bulb A are not in the same closed path,REL,4
is,are not,Switch Y is in a different path than Bulb A,Switch Y and bulb A are not in the same closed path,OPPO,4
The two terminals of a battery,at the terminals,The two terminals of a battery will always have different electrical states due to a chemical reaction inside the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,SPE1,4
a chemical reaction,a chemical reaction,The two terminals of a battery will always have different electrical states due to a chemical reaction inside the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,EQUI,5
due to,uses,The two terminals of a battery will always have different electrical states due to a chemical reaction inside the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,SIMI,3
inside the battery,A battery,The two terminals of a battery will always have different electrical states due to a chemical reaction inside the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,EQUI,5
will always have,to maintain,The two terminals of a battery will always have different electrical states due to a chemical reaction inside the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,SIMI,4
different electrical states,different electrical states,The two terminals of a battery will always have different electrical states due to a chemical reaction inside the battery,A battery uses a chemical reaction to maintain different electrical states at the terminals,EQUI,5
by a gap,by a gap,the negative batter terminal is seperated by a gap from terminal 4,terminal 4 is separated by a gap from the negative battery terminal,EQUI,5
from terminal 4,terminal 4,the negative batter terminal is seperated by a gap from terminal 4,terminal 4 is separated by a gap from the negative battery terminal,EQUI,5
the negative batter terminal,from the negative battery terminal,the negative batter terminal is seperated by a gap from terminal 4,terminal 4 is separated by a gap from the negative battery terminal,EQUI,5
is seperated,is separated,the negative batter terminal is seperated by a gap from terminal 4,terminal 4 is separated by a gap from the negative battery terminal,EQUI,5
on the same closed path,a different path,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,REL,3
with the battery,,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,NOALI,NIL
seperate,containing,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,REL,2
from bulb a,A,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,EQUI,5
,and,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,NOALI,NIL
,there,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,NOALI,NIL
,is,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,NOALI,NIL
,a path,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,NOALI,NIL
bulbs b anc c,B and C,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,EQUI,5
but,,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,NOALI,NIL
are,containing,bulbs b anc c are on the same closed path with the battery but seperate from bulb a,there is a path containing A and a different path containing B and C,SIMI,3
Because,,Because the path between the battery and the light bulb is not closed,the path is not closed,NOALI,NIL
the path between the battery and the light bulb,the path,Because the path between the battery and the light bulb is not closed,the path is not closed,SPE1,3
is not closed,is not closed,Because the path between the battery and the light bulb is not closed,the path is not closed,EQUI,5
are contained,are,bulb C and A are contained in the same path with the battery,A and C are in different paths,EQUI,5
in the same path,in different paths,bulb C and A are contained in the same path with the battery,A and C are in different paths,REL,4
bulb C and A,A and C,bulb C and A are contained in the same path with the battery,A and C are in different paths,EQUI,5
with the battery,,bulb C and A are contained in the same path with the battery,A and C are in different paths,NOALI,NIL
the terminals,the terminals,the terminals go from not being connected to being connected to each other.,the terminals are not connected,EQUI,5
go,,the terminals go from not being connected to being connected to each other.,the terminals are not connected,NOALI,NIL
connected,,the terminals go from not being connected to being connected to each other.,the terminals are not connected,NOALI,NIL
to each other.,,the terminals go from not being connected to being connected to each other.,the terminals are not connected,NOALI,NIL
to being,,the terminals go from not being connected to being connected to each other.,the terminals are not connected,NOALI,NIL
from not being connected,are not connected,the terminals go from not being connected to being connected to each other.,the terminals are not connected,SIMI,4
the positive batter terminal from terminal 4,Terminal 4 and the positive terminal,the positive batter terminal does not have a gap from terminal 4,Terminal 4 and the positive terminal are not separated by the gap,EQUI,5
a gap,by the gap,the positive batter terminal does not have a gap from terminal 4,Terminal 4 and the positive terminal are not separated by the gap,EQUI,5
does not have,are not separated,the positive batter terminal does not have a gap from terminal 4,Terminal 4 and the positive terminal are not separated by the gap,EQUI,5
on the same path,in the same path,bulbs B and C are on the same path as the battery,B and C are in the same path with the battery,EQUI,5
are,are,bulbs B and C are on the same path as the battery,B and C are in the same path with the battery,EQUI,5
as the battery,with the battery,bulbs B and C are on the same path as the battery,B and C are in the same path with the battery,EQUI,5
bulbs B and C,B and C,bulbs B and C are on the same path as the battery,B and C are in the same path with the battery,EQUI,5
terminal 1 to terminal 4,Terminals 1 and 4,terminal 1 is connetced to terminal 4,Terminals 1 and 4 are connected,EQUI,5
is connetced,are connected,terminal 1 is connetced to terminal 4,Terminals 1 and 4 are connected,EQUI,5
in their own closed paths,in closed paths,b and c will be in their own closed paths with the battery.,bulbs B and C are still in closed paths with the battery,SPE1,4
,still,b and c will be in their own closed paths with the battery.,bulbs B and C are still in closed paths with the battery,NOALI,NIL
will be,are,b and c will be in their own closed paths with the battery.,bulbs B and C are still in closed paths with the battery,SIMI,4
b and c,bulbs B and C,b and c will be in their own closed paths with the battery.,bulbs B and C are still in closed paths with the battery,EQUI,5
with the battery.,with the battery,b and c will be in their own closed paths with the battery.,bulbs B and C are still in closed paths with the battery,EQUI,5
all the bulbs,A and C,all the bulbs are on parralel paths,A and C are in different paths,SPE2,3
on parralel paths,in different paths,all the bulbs are on parralel paths,A and C are in different paths,REL,3
are,are,all the bulbs are on parralel paths,A and C are in different paths,EQUI,5
are connected,are connected,"terminal 4, terminal 5, and terminal 6 are connected to the positive battery terminal","Terminals 4, 5 and 6 are connected to the positive battery terminal",EQUI,5
to the positive battery terminal,to the positive battery terminal,"terminal 4, terminal 5, and terminal 6 are connected to the positive battery terminal","Terminals 4, 5 and 6 are connected to the positive battery terminal",EQUI,5
"terminal 4, terminal 5, and terminal 6","Terminals 4, 5 and 6","terminal 4, terminal 5, and terminal 6 are connected to the positive battery terminal","Terminals 4, 5 and 6 are connected to the positive battery terminal",EQUI,5
through bulb b.,,there is no path through bulb b.,there is an incomplete circuit,NOALI,NIL
is,is,there is no path through bulb b.,there is an incomplete circuit,EQUI,5
no path,an incomplete circuit,there is no path through bulb b.,there is an incomplete circuit,REL,3
there,there,there is no path through bulb b.,there is an incomplete circuit,EQUI,5
,are,there was a gap from terminal 2 to terminal 6,Terminals 1 and 2 are in the same electrical state,NOALI,NIL
was,,there was a gap from terminal 2 to terminal 6,Terminals 1 and 2 are in the same electrical state,NOALI,NIL
from terminal 2 to terminal 6,Terminals 1 and 2,there was a gap from terminal 2 to terminal 6,Terminals 1 and 2 are in the same electrical state,SIMI,3
a gap,in the same electrical state,there was a gap from terminal 2 to terminal 6,Terminals 1 and 2 are in the same electrical state,REL,2
there,,there was a gap from terminal 2 to terminal 6,Terminals 1 and 2 are in the same electrical state,NOALI,NIL
the same difference in electrical states,in the same electrical state,terminal 1 and 2 have the same difference in electrical states,Terminals 1 and 2 are connected and in the same electrical state,SIMI,3
,and,terminal 1 and 2 have the same difference in electrical states,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
have,,terminal 1 and 2 have the same difference in electrical states,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
terminal 1 and 2,Terminals 1 and 2,terminal 1 and 2 have the same difference in electrical states,Terminals 1 and 2 are connected and in the same electrical state,EQUI,5
,are connected,terminal 1 and 2 have the same difference in electrical states,Terminals 1 and 2 are connected and in the same electrical state,NOALI,NIL
to the negative battery terminal,to the negative battery terminal,terminal one is connected to the negative battery terminal,terminal 1 is connected to the negative battery terminal,EQUI,5
terminal one,terminal 1,terminal one is connected to the negative battery terminal,terminal 1 is connected to the negative battery terminal,EQUI,5
is connected,is connected,terminal one is connected to the negative battery terminal,terminal 1 is connected to the negative battery terminal,EQUI,5
Bulb A,bulb A,Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",EQUI,5
,If,Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",NOALI,NIL
as,,Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",NOALI,NIL
bulbs B and C.,B and C,Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",EQUI,5
is not,are no longer,Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",EQUI,5
,"burns out,",Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",NOALI,3
in the same path,in a closed path,Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",SPE1,4
,with the battery,Bulb A is not in the same path as bulbs B and C.,"If bulb A burns out, B and C are no longer in a closed path with the battery",NOALI,NIL
,are contained,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,NOALI,NIL
is,,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,NOALI,NIL
the switch between the bulb and the battery.,the switch and the bulb,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,SPE2,3
If,When,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,SIMI,3
a gap,in the same path,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,REL,2
on,,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,NOALI,NIL
makes,,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,NOALI,NIL
and,,If the switch is on and makes a gap between the bulb and the battery.,When the switch and the bulb are contained in the same path,NOALI,NIL
the switch with the Bulb,the switch and the bulb,If the switch is contained in the same path with the Bulb,When the switch and the bulb are contained in the same path,EQUI,5
is contained,are contained,If the switch is contained in the same path with the Bulb,When the switch and the bulb are contained in the same path,EQUI,5
in the same path,in the same path,If the switch is contained in the same path with the Bulb,When the switch and the bulb are contained in the same path,EQUI,5
If,When,If the switch is contained in the same path with the Bulb,When the switch and the bulb are contained in the same path,SIMI,3
is,is,there is no gap between the positive battery terminal and terminal 5,There is no gap between terminal 5 and the positive terminal,EQUI,5
no gap,no gap,there is no gap between the positive battery terminal and terminal 5,There is no gap between terminal 5 and the positive terminal,EQUI,5
between the positive battery terminal and terminal 5,between terminal 5 and the positive terminal,there is no gap between the positive battery terminal and terminal 5,There is no gap between terminal 5 and the positive terminal,EQUI,5
there,There,there is no gap between the positive battery terminal and terminal 5,There is no gap between terminal 5 and the positive terminal,EQUI,5
are not connected,are not connected,That the terminals are not connected to each other.,the terminals are not connected,EQUI,5
That,,That the terminals are not connected to each other.,the terminals are not connected,NOALI,NIL
to each other.,,That the terminals are not connected to each other.,the terminals are not connected,NOALI,NIL
the terminals,the terminals,That the terminals are not connected to each other.,the terminals are not connected,EQUI,5
between the bulb and the battery.,the bulb and a battery,Closed connection between the bulb and the battery.,there is a closed path containing both the bulb and a battery,EQUI,5
,there,Closed connection between the bulb and the battery.,there is a closed path containing both the bulb and a battery,NOALI,NIL
,is,Closed connection between the bulb and the battery.,there is a closed path containing both the bulb and a battery,NOALI,NIL
,containing,Closed connection between the bulb and the battery.,there is a closed path containing both the bulb and a battery,NOALI,NIL
Closed connection,a closed path,Closed connection between the bulb and the battery.,there is a closed path containing both the bulb and a battery,REL,4
between the bulb and the battery.,both,Closed connection between the bulb and the battery.,there is a closed path containing both the bulb and a battery,EQUI,5
within a closed path,in the same path,the switch has to be within a closed path with the bulb and battery,The switch and the bulb have to be in the same path,SPE2,4
has to be,have to be,the switch has to be within a closed path with the bulb and battery,The switch and the bulb have to be in the same path,EQUI,5
the switch with the bulb and battery,The switch and the bulb,the switch has to be within a closed path with the bulb and battery,The switch and the bulb have to be in the same path,SPE2,3
terminal 6 to the positive terminal.,Terminal 6 and the positive terminal,terminal 6 is directly connected to the positive terminal.,Terminal 6 and the positive terminal are connected,EQUI,5
directly,,terminal 6 is directly connected to the positive terminal.,Terminal 6 and the positive terminal are connected,NOALI,NIL
is connected,are connected,terminal 6 is directly connected to the positive terminal.,Terminal 6 and the positive terminal are connected,EQUI,5
,still,Bulb a was in a closed path with a battery.,Bulb A is still contained in a closed path with the battery.,NOALI,NIL
in a closed path,in a closed path,Bulb a was in a closed path with a battery.,Bulb A is still contained in a closed path with the battery.,EQUI,5
with a battery.,with the battery.,Bulb a was in a closed path with a battery.,Bulb A is still contained in a closed path with the battery.,EQUI,5
Bulb a,Bulb A,Bulb a was in a closed path with a battery.,Bulb A is still contained in a closed path with the battery.,EQUI,5
was,is contained,Bulb a was in a closed path with a battery.,Bulb A is still contained in a closed path with the battery.,SIMI,4
the positive battery terminal to terminal 4.,Terminal 4 and the positive terminal,the positive battery terminal is connected to terminal 4.,Terminal 4 and the positive terminal are connected,EQUI,5
is connected,are connected,the positive battery terminal is connected to terminal 4.,Terminal 4 and the positive terminal are connected,EQUI,5
switch Y,,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,NOALI,NIL
for bulb A,Bulb A,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,EQUI,5
the closed path,in a closed path,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,EQUI,5
existed,is contained,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,SIMI,4
was,,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,NOALI,NIL
even though,,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,NOALI,NIL
,with the battery.,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,NOALI,NIL
open,,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,NOALI,NIL
still,still,the closed path still existed for bulb A even though switch Y was open,Bulb A is still contained in a closed path with the battery.,EQUI,5
is connected,are connected,terminal 4 is connected to the positive batterty terminal,Terminal 4 and the positive terminal are connected,EQUI,5
terminal 4 to the positive batterty terminal,Terminal 4 and the positive terminal,terminal 4 is connected to the positive batterty terminal,Terminal 4 and the positive terminal are connected,EQUI,4
if,If,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,EQUI,5
open or closed,,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
the path,in the same path,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,SPE2,4
,a bulb and a switch,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,the bulb,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,affects,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,are,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,the switch,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
is,,if the path is open or closed,If a bulb and a switch are in the same path the switch affects the bulb,NOALI,NIL
,in 2,the attery is not in a closed path,The battery in 2 is not in a closed path,NOALI,NIL
the attery,The battery,the attery is not in a closed path,The battery in 2 is not in a closed path,EQUI,5
is not,is not,the attery is not in a closed path,The battery in 2 is not in a closed path,EQUI,5
in a closed path,in a closed path,the attery is not in a closed path,The battery in 2 is not in a closed path,EQUI,5
in a closed path,in the same closed path,because bulbs B and C were still in a closed path with the battery.,Bulb B and Bulb C were still contained in the same closed path with the battery.,SPE2,4
bulbs B and C,Bulb B and Bulb C,because bulbs B and C were still in a closed path with the battery.,Bulb B and Bulb C were still contained in the same closed path with the battery.,EQUI,5
with the battery.,with the battery.,because bulbs B and C were still in a closed path with the battery.,Bulb B and Bulb C were still contained in the same closed path with the battery.,EQUI,5
were,were contained,because bulbs B and C were still in a closed path with the battery.,Bulb B and Bulb C were still contained in the same closed path with the battery.,EQUI,5
because,,because bulbs B and C were still in a closed path with the battery.,Bulb B and Bulb C were still contained in the same closed path with the battery.,NOALI,NIL
still,still,because bulbs B and C were still in a closed path with the battery.,Bulb B and Bulb C were still contained in the same closed path with the battery.,EQUI,5
When,When,When the switch is in the same path as the bulb.,When the switch and the bulb are contained in the same path,EQUI,5
in the same path,in the same path,When the switch is in the same path as the bulb.,When the switch and the bulb are contained in the same path,EQUI,5
as,,When the switch is in the same path as the bulb.,When the switch and the bulb are contained in the same path,NOALI,NIL
the switch the bulb.,the switch and the bulb,When the switch is in the same path as the bulb.,When the switch and the bulb are contained in the same path,EQUI,5
is,are contained,When the switch is in the same path as the bulb.,When the switch and the bulb are contained in the same path,EQUI,5
and,,The path contains the light bulb and the path is not closed.,There is no closed path,NOALI,NIL
contains,,The path contains the light bulb and the path is not closed.,There is no closed path,NOALI,NIL
the light bulb,,The path contains the light bulb and the path is not closed.,There is no closed path,NOALI,NIL
,There,The path contains the light bulb and the path is not closed.,There is no closed path,NOALI,NIL
The path,,The path contains the light bulb and the path is not closed.,There is no closed path,NOALI,NIL
the path is not closed.,is no closed path,The path contains the light bulb and the path is not closed.,There is no closed path,EQUI,5
Terminal 5 to the postive battery terminal,Terminal 5 and the positive terminal,Terminal 5 is connected to the postive battery terminal,Terminal 5 and the positive terminal are connected,EQUI,5
is connected,are connected,Terminal 5 is connected to the postive battery terminal,Terminal 5 and the positive terminal are connected,EQUI,5
in bulb b.,,because of the gap in bulb b.,"Terminals 4, 5 and 6 are not connected to the negative battery terminal",NOALI,NIL
because of the gap,are not connected,because of the gap in bulb b.,"Terminals 4, 5 and 6 are not connected to the negative battery terminal",REL,4
,to the negative battery terminal,because of the gap in bulb b.,"Terminals 4, 5 and 6 are not connected to the negative battery terminal",NOALI,NIL
,"Terminals 4, 5 and 6",because of the gap in bulb b.,"Terminals 4, 5 and 6 are not connected to the negative battery terminal",NOALI,NIL
There,,There is still a closed path containing bulb B and C with the battery.,bulbs B and C are still in closed paths with the battery,NOALI,NIL
is,are,There is still a closed path containing bulb B and C with the battery.,bulbs B and C are still in closed paths with the battery,EQUI,5
bulb B and C,bulbs B and C,There is still a closed path containing bulb B and C with the battery.,bulbs B and C are still in closed paths with the battery,EQUI,5
containing,,There is still a closed path containing bulb B and C with the battery.,bulbs B and C are still in closed paths with the battery,NOALI,NIL
still,still,There is still a closed path containing bulb B and C with the battery.,bulbs B and C are still in closed paths with the battery,EQUI,5
with the battery.,with the battery,There is still a closed path containing bulb B and C with the battery.,bulbs B and C are still in closed paths with the battery,EQUI,5
a closed path,in closed paths,There is still a closed path containing bulb B and C with the battery.,bulbs B and C are still in closed paths with the battery,SPE1,4
battery,The battery,battery is contained in bulb,The battery is contained in a path which does not contain any other components,EQUI,5
,does not contain,battery is contained in bulb,The battery is contained in a path which does not contain any other components,NOALI,NIL
in bulb,in a path,battery is contained in bulb,The battery is contained in a path which does not contain any other components,REL,2
,which,battery is contained in bulb,The battery is contained in a path which does not contain any other components,NOALI,NIL
is contained,is contained,battery is contained in bulb,The battery is contained in a path which does not contain any other components,EQUI,5
,any other components,battery is contained in bulb,The battery is contained in a path which does not contain any other components,NOALI,NIL
there,there,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,EQUI,5
of the battery,,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,NOALI,NIL
a closed circuit.,a complete circuit,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,EQUI,5
must be,is,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,SIMI,4
to both sides,,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,NOALI,NIL
must be connected,,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,NOALI,NIL
and,,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,NOALI,NIL
The light bulb,,The light bulb must be connected to both sides of the battery and there must be a closed circuit.,there is a complete circuit,NOALI,NIL
,still,b and c are both parts of complete circuts to the battery,bulbs B and C are still in closed paths with the battery,NOALI,NIL
are,are,b and c are both parts of complete circuts to the battery,bulbs B and C are still in closed paths with the battery,EQUI,5
parts,,b and c are both parts of complete circuts to the battery,bulbs B and C are still in closed paths with the battery,NOALI,NIL
to the battery,with the battery,b and c are both parts of complete circuts to the battery,bulbs B and C are still in closed paths with the battery,EQUI,5
b and c,bulbs B and C,b and c are both parts of complete circuts to the battery,bulbs B and C are still in closed paths with the battery,EQUI,5
of complete circuts,in closed paths,b and c are both parts of complete circuts to the battery,bulbs B and C are still in closed paths with the battery,REL,4
both,,b and c are both parts of complete circuts to the battery,bulbs B and C are still in closed paths with the battery,NOALI,NIL
bulb B,,bulb B does not effect the other bulbs,there is an incomplete circuit,NOALI,NIL
the other bulbs,,bulb B does not effect the other bulbs,there is an incomplete circuit,NOALI,NIL
,there,bulb B does not effect the other bulbs,there is an incomplete circuit,NOALI,NIL
,is,bulb B does not effect the other bulbs,there is an incomplete circuit,NOALI,NIL
does not effect,,bulb B does not effect the other bulbs,there is an incomplete circuit,NOALI,NIL
,an incomplete circuit,bulb B does not effect the other bulbs,there is an incomplete circuit,NOALI,NIL
in a closed path,a closed path,the battery is contained in a closed path,There is still a closed path,EQUI,5
,There,the battery is contained in a closed path,There is still a closed path,NOALI,NIL
the battery,,the battery is contained in a closed path,There is still a closed path,NOALI,NIL
,is,the battery is contained in a closed path,There is still a closed path,NOALI,NIL
,still,the battery is contained in a closed path,There is still a closed path,NOALI,NIL
is contained,,the battery is contained in a closed path,There is still a closed path,NOALI,NIL
a positive and negative connections,are not connected,because there is a positive and negative connections,Terminals 1 and 6 are not connected,REL,3
,Terminals 1 and 6,because there is a positive and negative connections,Terminals 1 and 6 are not connected,NOALI,NIL
there,,because there is a positive and negative connections,Terminals 1 and 6 are not connected,NOALI,NIL
is,,because there is a positive and negative connections,Terminals 1 and 6 are not connected,NOALI,NIL
because,,because there is a positive and negative connections,Terminals 1 and 6 are not connected,NOALI,NIL
in the path.,,a damaged bulb creates a gap in the path.,a damaged bulb creates a gap,NOALI,NIL
a damaged bulb,a damaged bulb,a damaged bulb creates a gap in the path.,a damaged bulb creates a gap,EQUI,5
creates,creates,a damaged bulb creates a gap in the path.,a damaged bulb creates a gap,EQUI,5
a gap,a gap,a damaged bulb creates a gap in the path.,a damaged bulb creates a gap,EQUI,5
