x1,x2,sentence1,sentence2,y_type,y_score
Two cats,Two cats,Two cats sit on the back of a couch looking out the window .,Two cats are sitting on the back of a couch and looking out the window in a sea photo .,EQUI,5
a sheep,a sheep,Two young women shear a sheep .,Two women sheering a sheep .,EQUI,5
Two young women,Two women,Two young women shear a sheep .,Two women sheering a sheep .,SPE1,4
,.,Two young women shear a sheep .,Two women sheering a sheep .,NOALI,NIL
.,,Two young women shear a sheep .,Two women sheering a sheep .,NOALI,NIL
shear,sheering,Two young women shear a sheep .,Two women sheering a sheep .,EQUI,5
at a restaurant table,at a restaurant table,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,EQUI,5
looking,,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,NOALI,NIL
are seated,sitting,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,EQUI,5
Six people,A group of people,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,SPE1,4
into the camera,,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,NOALI,NIL
,.,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,NOALI,NIL
and,,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,NOALI,NIL
.,,Six people are seated at a restaurant table and looking into the camera .,A group of people sitting at a restaurant table .,NOALI,NIL
,.,A Philips flat-screen TV is shown with its two remote controls .,A Phillips flat screen TV with two remote controls .,NOALI,NIL
is shown,,A Philips flat-screen TV is shown with its two remote controls .,A Phillips flat screen TV with two remote controls .,NOALI,NIL
with its two remote controls,with two remote controls,A Philips flat-screen TV is shown with its two remote controls .,A Phillips flat screen TV with two remote controls .,EQUI,5
.,,A Philips flat-screen TV is shown with its two remote controls .,A Phillips flat screen TV with two remote controls .,NOALI,NIL
A Philips flat-screen TV,A Phillips flat screen TV,A Philips flat-screen TV is shown with its two remote controls .,A Phillips flat screen TV with two remote controls .,EQUI,5
next to materials,,A black dog stands next to materials at a construction site .,A black dog standing in a room being constructed .,NOALI,NIL
A black dog,A black dog,A black dog stands next to materials at a construction site .,A black dog standing in a room being constructed .,EQUI,5
stands,standing,A black dog stands next to materials at a construction site .,A black dog standing in a room being constructed .,EQUI,5
.,,A black dog stands next to materials at a construction site .,A black dog standing in a room being constructed .,NOALI,NIL
,.,A black dog stands next to materials at a construction site .,A black dog standing in a room being constructed .,NOALI,NIL
at a construction site,in a room being constructed,A black dog stands next to materials at a construction site .,A black dog standing in a room being constructed .,SPE2,3
on a blanket,on a cat bed,A black and white cat lying on a blanket .,A black and white cat laying on a cat bed .,SIMI,3
.,,A black and white cat lying on a blanket .,A black and white cat laying on a cat bed .,NOALI,NIL
,.,A black and white cat lying on a blanket .,A black and white cat laying on a cat bed .,NOALI,NIL
lying,laying,A black and white cat lying on a blanket .,A black and white cat laying on a cat bed .,EQUI,5
A black and white cat,A black and white cat,A black and white cat lying on a blanket .,A black and white cat laying on a cat bed .,EQUI,5
A plane,A small turboprop plane,A plane being readied for take-off .,A small turboprop plane being loaded on the tarmac .,SPE2,3
,.,A plane being readied for take-off .,A small turboprop plane being loaded on the tarmac .,NOALI,NIL
being readied,being loaded,A plane being readied for take-off .,A small turboprop plane being loaded on the tarmac .,SIMI,3
for take-off,,A plane being readied for take-off .,A small turboprop plane being loaded on the tarmac .,NOALI,NIL
,on the tarmac,A plane being readied for take-off .,A small turboprop plane being loaded on the tarmac .,NOALI,NIL
.,,A plane being readied for take-off .,A small turboprop plane being loaded on the tarmac .,NOALI,NIL
standing,,A dark brown horse standing in a field .,A brown horse in a green field .,NOALI,NIL
,.,A dark brown horse standing in a field .,A brown horse in a green field .,NOALI,NIL
in a field,in a green field,A dark brown horse standing in a field .,A brown horse in a green field .,SPE1,4
A dark brown horse,A brown horse,A dark brown horse standing in a field .,A brown horse in a green field .,SPE1,4
.,,A dark brown horse standing in a field .,A brown horse in a green field .,NOALI,NIL
stands,parked,A white bicycle stands on a floor .,Old style bicycle parked on floor .,EQUI,5
.,,A white bicycle stands on a floor .,Old style bicycle parked on floor .,NOALI,NIL
on a floor,on floor,A white bicycle stands on a floor .,Old style bicycle parked on floor .,EQUI,5
A white bicycle,Old style bicycle,A white bicycle stands on a floor .,Old style bicycle parked on floor .,SIMI,4
,.,A white bicycle stands on a floor .,Old style bicycle parked on floor .,NOALI,NIL
,.,Black bird sitting on a concrete slab .,Black bird standing on concrete .,NOALI,NIL
.,,Black bird sitting on a concrete slab .,Black bird standing on concrete .,NOALI,NIL
sitting,standing,Black bird sitting on a concrete slab .,Black bird standing on concrete .,SIMI,2
Black bird,Black bird,Black bird sitting on a concrete slab .,Black bird standing on concrete .,EQUI,5
on a concrete slab,on concrete,Black bird sitting on a concrete slab .,Black bird standing on concrete .,SPE1,4
,.,Dark colored dog standing in grassy field .,A gray dog standing in a grassy field .,NOALI,NIL
Dark colored dog,A gray dog,Dark colored dog standing in grassy field .,A gray dog standing in a grassy field .,SIMI,4
in grassy field,in a grassy field,Dark colored dog standing in grassy field .,A gray dog standing in a grassy field .,EQUI,5
standing,standing,Dark colored dog standing in grassy field .,A gray dog standing in a grassy field .,EQUI,5
.,,Dark colored dog standing in grassy field .,A gray dog standing in a grassy field .,NOALI,NIL
laying,laying,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",EQUI,5
",",,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",NOALI,NIL
with a blue blanket,,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",NOALI,NIL
,",","two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",NOALI,NIL
.,,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",NOALI,NIL
one white,the other white,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",EQUI,5
two cats,Two cats,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",EQUI,5
and,,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",NOALI,NIL
,.,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",NOALI,NIL
on a bed,on a bed,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",EQUI,5
,",","two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",NOALI,NIL
one brown,one ginger,"two cats , one brown and one white laying on a bed with a blue blanket .","Two cats , one ginger , the other white laying on a bed .",SIMI,4
,.,A couple holds a baby .,Couple with newborn baby .,NOALI,NIL
a baby,with newborn baby,A couple holds a baby .,Couple with newborn baby .,SPE2,4
.,,A couple holds a baby .,Couple with newborn baby .,NOALI,NIL
A couple,Couple,A couple holds a baby .,Couple with newborn baby .,EQUI,5
holds,,A couple holds a baby .,Couple with newborn baby .,NOALI,NIL
Close up,A close-up,Close up of a white sheep with a black head .,A close-up of a sheep with a black head .,EQUI,5
of a white sheep,of a sheep,Close up of a white sheep with a black head .,A close-up of a sheep with a black head .,SPE1,4
,.,Close up of a white sheep with a black head .,A close-up of a sheep with a black head .,NOALI,NIL
with a black head,with a black head,Close up of a white sheep with a black head .,A close-up of a sheep with a black head .,EQUI,5
.,,Close up of a white sheep with a black head .,A close-up of a sheep with a black head .,NOALI,NIL
,.,A young boy laying on a sofa with a dog .,A small boy laying on a sofa with a dog .,NOALI,NIL
laying,laying,A young boy laying on a sofa with a dog .,A small boy laying on a sofa with a dog .,EQUI,5
on a sofa,on a sofa,A young boy laying on a sofa with a dog .,A small boy laying on a sofa with a dog .,EQUI,5
.,,A young boy laying on a sofa with a dog .,A small boy laying on a sofa with a dog .,NOALI,NIL
A young boy,A small boy,A young boy laying on a sofa with a dog .,A small boy laying on a sofa with a dog .,SIMI,4
with a dog,with a dog,A young boy laying on a sofa with a dog .,A small boy laying on a sofa with a dog .,EQUI,5
,.,A train is on the railroad tracks .,A train on the train tracks .,NOALI,NIL
A train,A train,A train is on the railroad tracks .,A train on the train tracks .,EQUI,5
is,,A train is on the railroad tracks .,A train on the train tracks .,NOALI,NIL
on the railroad tracks,on the train tracks,A train is on the railroad tracks .,A train on the train tracks .,EQUI,5
.,,A train is on the railroad tracks .,A train on the train tracks .,NOALI,NIL
.,,Large silver locomotive engine in a shed .,A close-up of a silver train engine with a red stripe .,NOALI,NIL
,.,Large silver locomotive engine in a shed .,A close-up of a silver train engine with a red stripe .,NOALI,NIL
in a shed,,Large silver locomotive engine in a shed .,A close-up of a silver train engine with a red stripe .,NOALI,NIL
,A close-up,Large silver locomotive engine in a shed .,A close-up of a silver train engine with a red stripe .,NOALI,NIL
Large silver locomotive engine,of a silver train engine,Large silver locomotive engine in a shed .,A close-up of a silver train engine with a red stripe .,SPE1,4
,with a red stripe,Large silver locomotive engine in a shed .,A close-up of a silver train engine with a red stripe .,NOALI,NIL
,.,A small red car on top of a semi truck .,Red sports car on top of white semi truck .,NOALI,NIL
of a semi truck,of white semi truck,A small red car on top of a semi truck .,Red sports car on top of white semi truck .,SPE2,4
.,,A small red car on top of a semi truck .,Red sports car on top of white semi truck .,NOALI,NIL
on top,on top,A small red car on top of a semi truck .,Red sports car on top of white semi truck .,EQUI,5
A small red car,Red sports car,A small red car on top of a semi truck .,Red sports car on top of white semi truck .,SIMI,4
on a black and red racing bike,,A bicyclist in black on a black and red racing bike .,A cyclist in black and white lira speeding past spectators .,NOALI,NIL
A bicyclist,A cyclist,A bicyclist in black on a black and red racing bike .,A cyclist in black and white lira speeding past spectators .,EQUI,5
.,,A bicyclist in black on a black and red racing bike .,A cyclist in black and white lira speeding past spectators .,NOALI,NIL
,past spectators,A bicyclist in black on a black and red racing bike .,A cyclist in black and white lira speeding past spectators .,NOALI,NIL
,.,A bicyclist in black on a black and red racing bike .,A cyclist in black and white lira speeding past spectators .,NOALI,NIL
in black,in black and white lira,A bicyclist in black on a black and red racing bike .,A cyclist in black and white lira speeding past spectators .,SPE1,4
,speeding,A bicyclist in black on a black and red racing bike .,A cyclist in black and white lira speeding past spectators .,NOALI,NIL
in a messy room,A room,A television in a messy room with several bookcases .,"A room with a television , stereo and bookshelf .",SPE1,4
.,,A television in a messy room with several bookcases .,"A room with a television , stereo and bookshelf .",NOALI,NIL
A television with several bookcases,"with a television , stereo and bookshelf",A television in a messy room with several bookcases .,"A room with a television , stereo and bookshelf .",SPE1,3
,.,A television in a messy room with several bookcases .,"A room with a television , stereo and bookshelf .",NOALI,NIL
,with a beard,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,NOALI,NIL
,.,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,NOALI,NIL
.,,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,NOALI,NIL
of a black horse,of a black and white horse,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,SPE2,4
touches,pets,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,EQUI,5
the nose,the nose,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,EQUI,5
A bald man,A bald man,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,EQUI,5
on the other side of a fence,at the fence,A bald man touches the nose of a black horse on the other side of a fence .,A bald man with a beard pets the nose of a black and white horse at the fence .,SPE1,4
with a red door,with a red door,A gray house with a red door .,House with a red door .,EQUI,5
.,,A gray house with a red door .,House with a red door .,NOALI,NIL
A gray house,House,A gray house with a red door .,House with a red door .,SPE1,4
,.,A gray house with a red door .,House with a red door .,NOALI,NIL
,.,a black and white photo of cows in their stalls .,A black and white photo of cattle at a trough .,NOALI,NIL
of cows,of cattle,a black and white photo of cows in their stalls .,A black and white photo of cattle at a trough .,SPE1,4
in their stalls,at a trough,a black and white photo of cows in their stalls .,A black and white photo of cattle at a trough .,SIMI,3
a black and white photo,A black and white photo,a black and white photo of cows in their stalls .,A black and white photo of cattle at a trough .,EQUI,5
.,,a black and white photo of cows in their stalls .,A black and white photo of cattle at a trough .,NOALI,NIL
Double decker bus,a brown double decker tour bus,Double decker bus with the London Eye ferris wheel in background .,a brown double decker tour bus on a street with a ferris wheel behind it .,SPE2,4
in background,behind it,Double decker bus with the London Eye ferris wheel in background .,a brown double decker tour bus on a street with a ferris wheel behind it .,EQUI,5
.,,Double decker bus with the London Eye ferris wheel in background .,a brown double decker tour bus on a street with a ferris wheel behind it .,NOALI,NIL
,.,Double decker bus with the London Eye ferris wheel in background .,a brown double decker tour bus on a street with a ferris wheel behind it .,NOALI,NIL
,on a street,Double decker bus with the London Eye ferris wheel in background .,a brown double decker tour bus on a street with a ferris wheel behind it .,NOALI,NIL
with the London Eye ferris wheel,with a ferris wheel,Double decker bus with the London Eye ferris wheel in background .,a brown double decker tour bus on a street with a ferris wheel behind it .,SPE1,4
,.,A small plane parked at an airfield with a cloudy sky overhead .,A small white plane parked in an airport on a cloudy day .,NOALI,NIL
A small plane,A small white plane,A small plane parked at an airfield with a cloudy sky overhead .,A small white plane parked in an airport on a cloudy day .,SPE2,4
.,,A small plane parked at an airfield with a cloudy sky overhead .,A small white plane parked in an airport on a cloudy day .,NOALI,NIL
at an airfield,in an airport,A small plane parked at an airfield with a cloudy sky overhead .,A small white plane parked in an airport on a cloudy day .,SIMI,4
with a cloudy sky overhead,on a cloudy day,A small plane parked at an airfield with a cloudy sky overhead .,A small white plane parked in an airport on a cloudy day .,EQUI,5
parked,parked,A small plane parked at an airfield with a cloudy sky overhead .,A small white plane parked in an airport on a cloudy day .,EQUI,5
sitting,,A Macintosh computer sitting on the floor .,a computer on the floor .,NOALI,NIL
A Macintosh computer,a computer,A Macintosh computer sitting on the floor .,a computer on the floor .,SPE1,4
.,,A Macintosh computer sitting on the floor .,a computer on the floor .,NOALI,NIL
on the floor,on the floor,A Macintosh computer sitting on the floor .,a computer on the floor .,EQUI,5
,.,A Macintosh computer sitting on the floor .,a computer on the floor .,NOALI,NIL
A black and white photo,Black and white photo,A black and white photo of a love seat .,Black and white photo of couch with purse at one end .,EQUI,5
of a love seat,of couch,A black and white photo of a love seat .,Black and white photo of couch with purse at one end .,SPE1,4
,at one end,A black and white photo of a love seat .,Black and white photo of couch with purse at one end .,NOALI,NIL
,with purse,A black and white photo of a love seat .,Black and white photo of couch with purse at one end .,NOALI,NIL
,.,A black and white photo of a love seat .,Black and white photo of couch with purse at one end .,NOALI,NIL
.,,A black and white photo of a love seat .,Black and white photo of couch with purse at one end .,NOALI,NIL
past a giant mushroom,past a giant mushroom,Crowd of people walking past a giant mushroom .,A group of four people walking past a giant mushroom .,EQUI,5
walking,walking,Crowd of people walking past a giant mushroom .,A group of four people walking past a giant mushroom .,EQUI,5
Crowd,A group,Crowd of people walking past a giant mushroom .,A group of four people walking past a giant mushroom .,EQUI,5
of people,of four people,Crowd of people walking past a giant mushroom .,A group of four people walking past a giant mushroom .,SPE2,4
,.,Crowd of people walking past a giant mushroom .,A group of four people walking past a giant mushroom .,NOALI,NIL
.,,Crowd of people walking past a giant mushroom .,A group of four people walking past a giant mushroom .,NOALI,NIL
,in an empty parking lot,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,NOALI,NIL
A person,A man,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,SPE2,4
.,,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,NOALI,NIL
on a motorcycle,on a motorcycle,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,EQUI,5
stands by,,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,NOALI,NIL
,.,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,NOALI,NIL
while a man,next to a helmeted man,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,SPE2,4
sitting,stands,A person sitting on a motorcycle while a man stands by .,A man stands next to a helmeted man on a motorcycle in an empty parking lot .,SIMI,2
,.,A sheep beside a road and a lake .,A sheep is on the edge of a road with a lake and a mountain in the background .,NOALI,NIL
beside a road and a lake,on the edge of a road with a lake and a mountain in the background,A sheep beside a road and a lake .,A sheep is on the edge of a road with a lake and a mountain in the background .,SPE1,3
.,,A sheep beside a road and a lake .,A sheep is on the edge of a road with a lake and a mountain in the background .,NOALI,NIL
A sheep,A sheep,A sheep beside a road and a lake .,A sheep is on the edge of a road with a lake and a mountain in the background .,EQUI,5
,is,A sheep beside a road and a lake .,A sheep is on the edge of a road with a lake and a mountain in the background .,NOALI,NIL
,at a table,A group of people having a meal outside .,A group of people eat at a table outside .,NOALI,NIL
outside,outside,A group of people having a meal outside .,A group of people eat at a table outside .,EQUI,5
A group,A group,A group of people having a meal outside .,A group of people eat at a table outside .,EQUI,5
.,,A group of people having a meal outside .,A group of people eat at a table outside .,NOALI,NIL
,.,A group of people having a meal outside .,A group of people eat at a table outside .,NOALI,NIL
of people,of people,A group of people having a meal outside .,A group of people eat at a table outside .,EQUI,5
having a meal,eat,A group of people having a meal outside .,A group of people eat at a table outside .,EQUI,5
A close-up view,A close-up,A close-up view of a horse 's head .,A close-up of a brown horse 's head .,EQUI,5
's head,'s head,A close-up view of a horse 's head .,A close-up of a brown horse 's head .,EQUI,5
.,,A close-up view of a horse 's head .,A close-up of a brown horse 's head .,NOALI,NIL
,.,A close-up view of a horse 's head .,A close-up of a brown horse 's head .,NOALI,NIL
of a horse,of a brown horse,A close-up view of a horse 's head .,A close-up of a brown horse 's head .,SPE2,4
.,,A train is at a train station .,a train in a station .,NOALI,NIL
,.,A train is at a train station .,a train in a station .,NOALI,NIL
at a train station,in a station,A train is at a train station .,a train in a station .,EQUI,5
is,,A train is at a train station .,a train in a station .,NOALI,NIL
A train,a train,A train is at a train station .,a train in a station .,EQUI,5
,.,A group of people sit at a table in an Italian restaurant .,A group of six people sitting at a table with salad served .,NOALI,NIL
in an Italian restaurant,with salad served,A group of people sit at a table in an Italian restaurant .,A group of six people sitting at a table with salad served .,REL,2
at a table,at a table,A group of people sit at a table in an Italian restaurant .,A group of six people sitting at a table with salad served .,EQUI,5
A group,A group,A group of people sit at a table in an Italian restaurant .,A group of six people sitting at a table with salad served .,EQUI,5
.,,A group of people sit at a table in an Italian restaurant .,A group of six people sitting at a table with salad served .,NOALI,NIL
of people,of six people,A group of people sit at a table in an Italian restaurant .,A group of six people sitting at a table with salad served .,SPE2,4
sit,sitting,A group of people sit at a table in an Italian restaurant .,A group of six people sitting at a table with salad served .,EQUI,5
Older woman,a woman,Older woman holding newborn baby .,a woman sitting on a sofa holding a baby .,SPE1,4
holding,holding,Older woman holding newborn baby .,a woman sitting on a sofa holding a baby .,EQUI,5
,sitting,Older woman holding newborn baby .,a woman sitting on a sofa holding a baby .,NOALI,NIL
newborn baby,a baby,Older woman holding newborn baby .,a woman sitting on a sofa holding a baby .,SPE1,4
,.,Older woman holding newborn baby .,a woman sitting on a sofa holding a baby .,NOALI,NIL
,on a sofa,Older woman holding newborn baby .,a woman sitting on a sofa holding a baby .,NOALI,NIL
.,,Older woman holding newborn baby .,a woman sitting on a sofa holding a baby .,NOALI,NIL
,.,A blue and orange airplane flying with its landing gear down .,A red and blue plane flying with its landing gears down .,NOALI,NIL
.,,A blue and orange airplane flying with its landing gear down .,A red and blue plane flying with its landing gears down .,NOALI,NIL
flying,flying,A blue and orange airplane flying with its landing gear down .,A red and blue plane flying with its landing gears down .,EQUI,5
A blue and orange airplane,A red and blue plane,A blue and orange airplane flying with its landing gear down .,A red and blue plane flying with its landing gears down .,SIMI,4
down,down,A blue and orange airplane flying with its landing gear down .,A red and blue plane flying with its landing gears down .,EQUI,5
with its landing gear,with its landing gears,A blue and orange airplane flying with its landing gear down .,A red and blue plane flying with its landing gears down .,SIMI,4
flying up,,A white bird flying up onto a tree .,A white cat laying on a sheet .,NOALI,NIL
A white bird,A white cat,A white bird flying up onto a tree .,A white cat laying on a sheet .,SIMI,1
.,,A white bird flying up onto a tree .,A white cat laying on a sheet .,NOALI,NIL
,on a sheet,A white bird flying up onto a tree .,A white cat laying on a sheet .,NOALI,NIL
,laying,A white bird flying up onto a tree .,A white cat laying on a sheet .,NOALI,NIL
,.,A white bird flying up onto a tree .,A white cat laying on a sheet .,NOALI,NIL
onto a tree,,A white bird flying up onto a tree .,A white cat laying on a sheet .,NOALI,NIL
A black and white photo,A black and white photo,A black and white photo of a love seat .,A black and white photo of a bicycle .,EQUI,5
.,,A black and white photo of a love seat .,A black and white photo of a bicycle .,NOALI,NIL
of a love seat,,A black and white photo of a love seat .,A black and white photo of a bicycle .,NOALI,NIL
,of a bicycle,A black and white photo of a love seat .,A black and white photo of a bicycle .,NOALI,NIL
,.,A black and white photo of a love seat .,A black and white photo of a bicycle .,NOALI,NIL
,at a workstation,A laptop computer and a computer monitor .,A laptop and a PC at a workstation .,NOALI,NIL
A laptop computer and a computer monitor,A laptop and a PC,A laptop computer and a computer monitor .,A laptop and a PC at a workstation .,SIMI,4
.,,A laptop computer and a computer monitor .,A laptop and a PC at a workstation .,NOALI,NIL
,.,A laptop computer and a computer monitor .,A laptop and a PC at a workstation .,NOALI,NIL
An orange kitten,,An orange kitten lay on a leather couch .,Young couple sitting on a black couch .,NOALI,NIL
on a leather couch,on a black couch,An orange kitten lay on a leather couch .,Young couple sitting on a black couch .,SIMI,4
,.,An orange kitten lay on a leather couch .,Young couple sitting on a black couch .,NOALI,NIL
lay,sitting,An orange kitten lay on a leather couch .,Young couple sitting on a black couch .,SIMI,2
,Young couple,An orange kitten lay on a leather couch .,Young couple sitting on a black couch .,NOALI,NIL
.,,An orange kitten lay on a leather couch .,Young couple sitting on a black couch .,NOALI,NIL
,on a stone ledge,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,NOALI,NIL
on a tropical beach,,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,NOALI,NIL
,.,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,NOALI,NIL
A small yellow boat,,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,NOALI,NIL
,near a white flowering plant,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,NOALI,NIL
.,,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,NOALI,NIL
sitting,sits,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,SIMI,2
,A small girl,A small yellow boat sitting on a tropical beach .,A small girl sits on a stone ledge near a white flowering plant .,NOALI,NIL
Long-haired black dog,A blue jay,Long-haired black dog standing in grassy field .,A blue jay standing in a grassy field .,SIMI,1
in grassy field,in a grassy field,Long-haired black dog standing in grassy field .,A blue jay standing in a grassy field .,EQUI,5
,.,Long-haired black dog standing in grassy field .,A blue jay standing in a grassy field .,NOALI,NIL
.,,Long-haired black dog standing in grassy field .,A blue jay standing in a grassy field .,NOALI,NIL
standing,standing,Long-haired black dog standing in grassy field .,A blue jay standing in a grassy field .,EQUI,5
Two women,Two men,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,SIMI,3
,catching,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,NOALI,NIL
,a fish,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,NOALI,NIL
are sitting,,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,NOALI,NIL
in a cafe,,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,NOALI,NIL
,in a swamp,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,NOALI,NIL
.,,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,NOALI,NIL
,.,Two women are sitting in a cafe .,Two men catching a fish in a swamp .,NOALI,NIL
smiling,looking,A small child smiling at the camera .,A cat looking at the camera .,SPE1,3
.,,A small child smiling at the camera .,A cat looking at the camera .,NOALI,NIL
at the camera,at the camera,A small child smiling at the camera .,A cat looking at the camera .,EQUI,5
A small child,,A small child smiling at the camera .,A cat looking at the camera .,NOALI,NIL
,.,A small child smiling at the camera .,A cat looking at the camera .,NOALI,NIL
,A cat,A small child smiling at the camera .,A cat looking at the camera .,NOALI,NIL
sitting,sitting,Two animals sitting on a rock .,Two eagles sitting on a long branch .,EQUI,5
.,,Two animals sitting on a rock .,Two eagles sitting on a long branch .,NOALI,NIL
Two animals,Two eagles,Two animals sitting on a rock .,Two eagles sitting on a long branch .,SPE2,3
on a rock,on a long branch,Two animals sitting on a rock .,Two eagles sitting on a long branch .,SIMI,2
,.,Two animals sitting on a rock .,Two eagles sitting on a long branch .,NOALI,NIL
Left side,A close-up,Left side of a silver train engine .,A close-up of a black train engine .,SIMI,3
.,,Left side of a silver train engine .,A close-up of a black train engine .,NOALI,NIL
of a silver train engine,of a black train engine,Left side of a silver train engine .,A close-up of a black train engine .,SIMI,4
,.,Left side of a silver train engine .,A close-up of a black train engine .,NOALI,NIL
,.,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
A cruise ship,,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
in front of a docking area,,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
,on step,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
.,,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
,in front of a door,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
,sitting,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
is,,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
,Calico cat,A cruise ship is in front of a docking area .,Calico cat sitting on step in front of a door .,NOALI,NIL
.,,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,NOALI,NIL
standing,standing,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,EQUI,5
looks back,,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,NOALI,NIL
at the camera,,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,NOALI,NIL
,is,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,NOALI,NIL
in hay,on the grass,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,SIMI,3
A black and white cow,a black and white sheep,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,SIMI,3
,There,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,NOALI,NIL
,.,A black and white cow standing in hay looks back at the camera .,There is a black and white sheep standing on the grass .,NOALI,NIL
is attacking,,The cat is attacking a corn husk broom .,Grey and white cat sitting in bathroom sink .,NOALI,NIL
,.,The cat is attacking a corn husk broom .,Grey and white cat sitting in bathroom sink .,NOALI,NIL
The cat,Grey and white cat,The cat is attacking a corn husk broom .,Grey and white cat sitting in bathroom sink .,SPE2,4
,sitting,The cat is attacking a corn husk broom .,Grey and white cat sitting in bathroom sink .,NOALI,NIL
,in bathroom sink,The cat is attacking a corn husk broom .,Grey and white cat sitting in bathroom sink .,NOALI,NIL
