x1	x2	sentence1	sentence2	y_type	y_score
the switch		if a bulb and a switch are contained in the same closed path, the switch affects the bulb.	When the switch and the bulb are contained in the same path	NOALI	NIL
if	When	if a bulb and a switch are contained in the same closed path, the switch affects the bulb.	When the switch and the bulb are contained in the same path	SIMI	3
are contained	are contained	if a bulb and a switch are contained in the same closed path, the switch affects the bulb.	When the switch and the bulb are contained in the same path	EQUI	5
the bulb.		if a bulb and a switch are contained in the same closed path, the switch affects the bulb.	When the switch and the bulb are contained in the same path	NOALI	NIL
a bulb and a switch	the switch and the bulb	if a bulb and a switch are contained in the same closed path, the switch affects the bulb.	When the switch and the bulb are contained in the same path	EQUI	5
is not seperated	are not separated	The positive terminal is not seperated from the gap	Terminal 4 and the positive terminal are not separated by the gap	EQUI	5
The positive terminal	Terminal 4 and the positive terminal	The positive terminal is not seperated from the gap	Terminal 4 and the positive terminal are not separated by the gap	SPE1	4
from the gap	by the gap	The positive terminal is not seperated from the gap	Terminal 4 and the positive terminal are not separated by the gap	EQUI	5
on the path	no path	Switch Y is not on the path of bulb A.	There is no path containing both switch Y and bulb A	OPPO	4
	containing	Switch Y is not on the path of bulb A.	There is no path containing both switch Y and bulb A	NOALI	NIL
Switch Y of bulb A.	switch Y and bulb A	Switch Y is not on the path of bulb A.	There is no path containing both switch Y and bulb A	EQUI	5
Switch Y of bulb A.	both	Switch Y is not on the path of bulb A.	There is no path containing both switch Y and bulb A	EQUI	5
	There	Switch Y is not on the path of bulb A.	There is no path containing both switch Y and bulb A	NOALI	NIL
is not	is	Switch Y is not on the path of bulb A.	There is no path containing both switch Y and bulb A	OPPO	4
	with the battery	switch y is not in the same path of bulb a.	Bulb A is still in a closed path with the battery	NOALI	NIL
switch y		switch y is not in the same path of bulb a.	Bulb A is still in a closed path with the battery	NOALI	NIL
in the same path	in a closed path	switch y is not in the same path of bulb a.	Bulb A is still in a closed path with the battery	SPE1	4
is not		switch y is not in the same path of bulb a.	Bulb A is still in a closed path with the battery	NOALI	NIL
of bulb a.	Bulb A	switch y is not in the same path of bulb a.	Bulb A is still in a closed path with the battery	EQUI	5
	is	switch y is not in the same path of bulb a.	Bulb A is still in a closed path with the battery	NOALI	NIL
	still	switch y is not in the same path of bulb a.	Bulb A is still in a closed path with the battery	NOALI	NIL
	the path	Because the voltage does not reach the bulbs.	the path is not closed	NOALI	NIL
	is not closed	Because the voltage does not reach the bulbs.	the path is not closed	NOALI	NIL
the voltage		Because the voltage does not reach the bulbs.	the path is not closed	NOALI	NIL
does not reach		Because the voltage does not reach the bulbs.	the path is not closed	NOALI	NIL
the bulbs.		Because the voltage does not reach the bulbs.	the path is not closed	NOALI	NIL
Because		Because the voltage does not reach the bulbs.	the path is not closed	NOALI	NIL
	are not connected	for the same reason as 1	Terminal 3 and the positive terminal are not connected	NOALI	NIL
for the same reason		for the same reason as 1	Terminal 3 and the positive terminal are not connected	NOALI	NIL
	Terminal 3 and the positive terminal	for the same reason as 1	Terminal 3 and the positive terminal are not connected	NOALI	NIL
1		for the same reason as 1	Terminal 3 and the positive terminal are not connected	NOALI	NIL
as		for the same reason as 1	Terminal 3 and the positive terminal are not connected	NOALI	NIL
bulb b		bulb b created a gap	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
	Terminal 4 and the positive battery terminal	bulb b created a gap	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
	in the same electrical state	bulb b created a gap	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
created		bulb b created a gap	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
	are	bulb b created a gap	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
a gap		bulb b created a gap	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
	in the same electrical state	the positive battery terminak is separated ba a gap from terminal 4	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
ba a gap		the positive battery terminak is separated ba a gap from terminal 4	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
	are	the positive battery terminak is separated ba a gap from terminal 4	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
the positive battery terminak from terminal 4	Terminal 4 and the positive battery terminal	the positive battery terminak is separated ba a gap from terminal 4	Terminal 4 and the positive battery terminal are in the same electrical state	EQUI	5
is separated		the positive battery terminak is separated ba a gap from terminal 4	Terminal 4 and the positive battery terminal are in the same electrical state	NOALI	NIL
	there	The current has shorted out the battery.	there is a short circuit	NOALI	NIL
The current		The current has shorted out the battery.	there is a short circuit	NOALI	NIL
the battery.		The current has shorted out the battery.	there is a short circuit	NOALI	NIL
has shorted out	is a short circuit	The current has shorted out the battery.	there is a short circuit	EQUI	5
	terminal 1	because there was a positive and negative connection	terminal 1 is connected to the negative battery terminal	NOALI	NIL
there		because there was a positive and negative connection	terminal 1 is connected to the negative battery terminal	NOALI	NIL
was		because there was a positive and negative connection	terminal 1 is connected to the negative battery terminal	NOALI	NIL
because		because there was a positive and negative connection	terminal 1 is connected to the negative battery terminal	NOALI	NIL
a positive and negative connection	is connected to the negative battery terminal	because there was a positive and negative connection	terminal 1 is connected to the negative battery terminal	SPE2	2
are not connected		the positive terminal and negative terminal are not connected	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	A battery	the positive terminal and negative terminal are not connected	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	different electrical states	the positive terminal and negative terminal are not connected	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	uses	the positive terminal and negative terminal are not connected	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
the positive terminal and negative terminal	at the terminals	the positive terminal and negative terminal are not connected	A battery uses a chemical reaction to maintain different electrical states at the terminals	SPE1	4
	a chemical reaction	the positive terminal and negative terminal are not connected	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	to maintain	the positive terminal and negative terminal are not connected	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
because		because there is no closed path	the path is not closed	NOALI	NIL
is no closed path	the path is not closed	because there is no closed path	the path is not closed	EQUI	5
there		because there is no closed path	the path is not closed	NOALI	NIL
are not connected	are not connected	The terminals are not connected	Terminals 1 and 6 are not connected	EQUI	5
The terminals	Terminals 1 and 6	The terminals are not connected	Terminals 1 and 6 are not connected	SPE1	4
	is	The bulb does not effect the others	there is an incomplete circuit	NOALI	NIL
	an incomplete circuit	The bulb does not effect the others	there is an incomplete circuit	NOALI	NIL
does not effect		The bulb does not effect the others	there is an incomplete circuit	NOALI	NIL
	there	The bulb does not effect the others	there is an incomplete circuit	NOALI	NIL
the others		The bulb does not effect the others	there is an incomplete circuit	NOALI	NIL
The bulb		The bulb does not effect the others	there is an incomplete circuit	NOALI	NIL
because		because bulb a was in a closed circuit with the battery	Bulb A is still contained in a closed path with the battery.	NOALI	NIL
with the battery	with the battery.	because bulb a was in a closed circuit with the battery	Bulb A is still contained in a closed path with the battery.	EQUI	5
	still	because bulb a was in a closed circuit with the battery	Bulb A is still contained in a closed path with the battery.	NOALI	NIL
in a closed circuit	in a closed path	because bulb a was in a closed circuit with the battery	Bulb A is still contained in a closed path with the battery.	REL	4
was	is contained	because bulb a was in a closed circuit with the battery	Bulb A is still contained in a closed path with the battery.	SIMI	4
bulb a	Bulb A	because bulb a was in a closed circuit with the battery	Bulb A is still contained in a closed path with the battery.	EQUI	5
damaged,	damaged,	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	EQUI	5
ae contained	are	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	EQUI	5
if	If	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	EQUI	5
the bulb A and B	A and B	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	EQUI	5
C	C	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	EQUI	5
	still	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	NOALI	NIL
is	is	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	EQUI	5
in a closed path	in a closed path	if C is damaged, the bulb A and B ae contained in a closed path	If C is damaged, A and B are still in a closed path	EQUI	5
are not connected	are not connected	the positive battery terminal and terminal 1 are not connected	Terminal 1 and the positive terminal are not connected	EQUI	5
the positive battery terminal and terminal 1	Terminal 1 and the positive terminal	the positive battery terminal and terminal 1 are not connected	Terminal 1 and the positive terminal are not connected	EQUI	5
was formed.		Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
a closed circuit	in the same closed path	Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	REL	3
	was	Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
	still	Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
Because		Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
	contained	Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
	Bulb A	Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
	with the battery.	Because a closed circuit was formed.	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
terminal one to a positive battery terminal	Terminal 1 and the positive terminal	terminal one is connected to a positive battery terminal	Terminal 1 and the positive terminal are separated by the gap	EQUI	5
is connected	are separated	terminal one is connected to a positive battery terminal	Terminal 1 and the positive terminal are separated by the gap	OPPO	4
	by the gap	terminal one is connected to a positive battery terminal	Terminal 1 and the positive terminal are separated by the gap	NOALI	NIL
there		becaquse there was a gap in the connection	Terminal 1 and the positive terminal are separated by the gap	NOALI	NIL
	Terminal 1 and the positive terminal	becaquse there was a gap in the connection	Terminal 1 and the positive terminal are separated by the gap	NOALI	NIL
becaquse		becaquse there was a gap in the connection	Terminal 1 and the positive terminal are separated by the gap	NOALI	NIL
was a gap in the connection	are separated by the gap	becaquse there was a gap in the connection	Terminal 1 and the positive terminal are separated by the gap	SIMI	4
and	and	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	EQUI	5
	there	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	NOALI	NIL
bulbs B and C	B and C	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	EQUI	5
Bulb A	A	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	EQUI	5
on its own closed path	a path	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	SPE1	3
is	containing	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	SIMI	4
	is	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	NOALI	NIL
are	containing	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	SIMI	4
on the same closed path	a different path	Bulb A is on its own closed path and bulbs B and C are on the same closed path	there is a path containing A and a different path containing B and C	REL	3
still	still	Bulbs A and C were still on closed paths with the battery	Bulbs A and C are still contained in closed paths with the battery	EQUI	5
were	are contained	Bulbs A and C were still on closed paths with the battery	Bulbs A and C are still contained in closed paths with the battery	SIMI	4
with the battery	with the battery	Bulbs A and C were still on closed paths with the battery	Bulbs A and C are still contained in closed paths with the battery	EQUI	5
on closed paths	in closed paths	Bulbs A and C were still on closed paths with the battery	Bulbs A and C are still contained in closed paths with the battery	EQUI	5
Bulbs A and C	Bulbs A and C	Bulbs A and C were still on closed paths with the battery	Bulbs A and C are still contained in closed paths with the battery	EQUI	5
is not connected	are not connected	the terminal is not connected to the positive battery terminal	Terminal 1 and the positive terminal are not connected	EQUI	5
the terminal to the positive battery terminal	Terminal 1 and the positive terminal	the terminal is not connected to the positive battery terminal	Terminal 1 and the positive terminal are not connected	SPE2	4
the terminal to the battery	terminal 1 to the negative battery terminal	the terminal is connected to the battery	terminal 1 is connected to the negative battery terminal	SPE2	3
is connected	is connected	the terminal is connected to the battery	terminal 1 is connected to the negative battery terminal	EQUI	5
is	is	The battery is in an open path to the bulb.	the battery is in an open path	EQUI	5
to the bulb.		The battery is in an open path to the bulb.	the battery is in an open path	NOALI	NIL
The battery	the battery	The battery is in an open path to the bulb.	the battery is in an open path	EQUI	5
in an open path	in an open path	The battery is in an open path to the bulb.	the battery is in an open path	EQUI	5
a gap	a gap	A damaged bulb creates a gap in the path	a damaged bulb creates a gap	EQUI	5
in the path		A damaged bulb creates a gap in the path	a damaged bulb creates a gap	NOALI	NIL
A damaged bulb	a damaged bulb	A damaged bulb creates a gap in the path	a damaged bulb creates a gap	EQUI	5
creates	creates	A damaged bulb creates a gap in the path	a damaged bulb creates a gap	EQUI	5
bulb B		Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
Because		Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
the positive battery current	to the positive battery terminal	Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	REL	4
	are not connected	Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
is damaged		Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
to reach		Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
	Terminals 1, 2 and 3	Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
and		Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
does not allow		Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
the other side.		Because bulb B is damaged and does not allow the positive battery current to reach the other side.	Terminals 1, 2 and 3 are not connected to the positive battery terminal	NOALI	NIL
of the gap	by a gap	because of the gap in bulb B	Terminals 4, 5 and 6 are separated from the negative battery terminal by a gap	EQUI	5
in bulb B		because of the gap in bulb B	Terminals 4, 5 and 6 are separated from the negative battery terminal by a gap	NOALI	NIL
	Terminals 4, 5 and 6	because of the gap in bulb B	Terminals 4, 5 and 6 are separated from the negative battery terminal by a gap	NOALI	NIL
because		because of the gap in bulb B	Terminals 4, 5 and 6 are separated from the negative battery terminal by a gap	NOALI	NIL
	are separated	because of the gap in bulb B	Terminals 4, 5 and 6 are separated from the negative battery terminal by a gap	NOALI	NIL
	from the negative battery terminal	because of the gap in bulb B	Terminals 4, 5 and 6 are separated from the negative battery terminal by a gap	NOALI	NIL
what		because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	uses	because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	a chemical reaction	because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	to maintain	because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
no matter		because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
different		because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
between the two battery terminals	at the terminals	because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	SPE1	3
will be		because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
because		because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
the electrical states	different electrical states	because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	SPE2	4
	A battery	because the electrical states between the two battery terminals will be different no matter what	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	at the terminals	a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
always		a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	to maintain	a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
damaged		a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
unless		a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
is		a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
voltage	different electrical states	a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	REL	3
has		a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	uses	a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
a battery	A battery	a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	EQUI	5
it		a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	a chemical reaction	a battery always has voltage unless it is damaged	A battery uses a chemical reaction to maintain different electrical states at the terminals	NOALI	NIL
	then	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	NOALI	NIL
	C	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	NOALI	NIL
still	still	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	EQUI	5
	A and B	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	NOALI	NIL
	If	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	NOALI	NIL
to battery	with the battery.	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	EQUI	5
	burns out,	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	NOALI	NIL
have connection	are in a closed path	still have connection to battery	If C burns out, then A and B are still in a closed path with the battery.	SIMI	4
	containing	Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	NOALI	NIL
Because		Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	NOALI	NIL
	is	Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	NOALI	NIL
switch Y and Z to bulb A.	A, C, Z and X	Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	SPE1	2
	there	Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	NOALI	NIL
are		Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	NOALI	NIL
also		Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	NOALI	NIL
connected	a path	Because switch Y and Z are also connected to bulb A.	there is a path containing A, C, Z and X	REL	3
but		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
it		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
it		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
a large one,		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
it		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
open		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
will not		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	the bulb	a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
if		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	affects	a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
if		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
will light up		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	are	a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
closed		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
is		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
is		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	in the same path	a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
it		a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	If	a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	the switch	a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	a bulb and a switch	a large one, if it is closed it will light up but if it is open it will not	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
The battery and the bulb	the bulb and the battery	The battery and the bulb must be in a closed path together.	the bulb and the battery are in a closed path	EQUI	5
together.		The battery and the bulb must be in a closed path together.	the bulb and the battery are in a closed path	NOALI	NIL
in a closed path	in a closed path	The battery and the bulb must be in a closed path together.	the bulb and the battery are in a closed path	EQUI	5
must be	are	The battery and the bulb must be in a closed path together.	the bulb and the battery are in a closed path	SIMI	4
was	is	There was no gap between terminal 6 and the positive terminal.	There is no gap between terminal 6 and the positive terminal	SIMI	4
no gap	no gap	There was no gap between terminal 6 and the positive terminal.	There is no gap between terminal 6 and the positive terminal	EQUI	5
There	There	There was no gap between terminal 6 and the positive terminal.	There is no gap between terminal 6 and the positive terminal	EQUI	5
between terminal 6 and the positive terminal.	between terminal 6 and the positive terminal	There was no gap between terminal 6 and the positive terminal.	There is no gap between terminal 6 and the positive terminal	EQUI	5
were	are contained	bulb a and bulb c were still in a closed path with the battery	Bulbs A and C are still contained in closed paths with the battery	SIMI	4
in a closed path	in closed paths	bulb a and bulb c were still in a closed path with the battery	Bulbs A and C are still contained in closed paths with the battery	SPE1	4
with the battery	with the battery	bulb a and bulb c were still in a closed path with the battery	Bulbs A and C are still contained in closed paths with the battery	EQUI	5
bulb a and bulb c	Bulbs A and C	bulb a and bulb c were still in a closed path with the battery	Bulbs A and C are still contained in closed paths with the battery	EQUI	5
still	still	bulb a and bulb c were still in a closed path with the battery	Bulbs A and C are still contained in closed paths with the battery	EQUI	5
	the switch	if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
the bulb	the bulb	if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	EQUI	5
is		if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
if	If	if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	EQUI	5
will be off	affects	if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	REL	2
	a bulb and a switch	if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
	are	if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
the path	in the same path	if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	SPE2	3
open		if the path is open the bulb will be off	If a bulb and a switch are in the same path the switch affects the bulb	NOALI	NIL
with itself.	does not contain any other components	the battery is in a closed path with itself.	The battery is contained in a closed path which does not contain any other components	SIMI	3
is	is contained	the battery is in a closed path with itself.	The battery is contained in a closed path which does not contain any other components	EQUI	5
in a closed path	which	the battery is in a closed path with itself.	The battery is contained in a closed path which does not contain any other components	EQUI	5
the battery	The battery	the battery is in a closed path with itself.	The battery is contained in a closed path which does not contain any other components	EQUI	5
in a closed path	in a closed path	the battery is in a closed path with itself.	The battery is contained in a closed path which does not contain any other components	EQUI	5
bulb a	Bulb A	because bulb a was still in a closed path with the battery	Bulb A was still contained in the same closed path with the battery.	EQUI	5
still	still	because bulb a was still in a closed path with the battery	Bulb A was still contained in the same closed path with the battery.	EQUI	5
with the battery	with the battery.	because bulb a was still in a closed path with the battery	Bulb A was still contained in the same closed path with the battery.	EQUI	5
because		because bulb a was still in a closed path with the battery	Bulb A was still contained in the same closed path with the battery.	NOALI	NIL
was	was contained	because bulb a was still in a closed path with the battery	Bulb A was still contained in the same closed path with the battery.	EQUI	5
in a closed path	in the same closed path	because bulb a was still in a closed path with the battery	Bulb A was still contained in the same closed path with the battery.	SPE2	4
have reached		You have reached a point where the terminals are not connected to each other.	the terminals are not connected	NOALI	NIL
the terminals	the terminals	You have reached a point where the terminals are not connected to each other.	the terminals are not connected	EQUI	5
to each other.		You have reached a point where the terminals are not connected to each other.	the terminals are not connected	NOALI	NIL
where		You have reached a point where the terminals are not connected to each other.	the terminals are not connected	NOALI	NIL
are not connected	are not connected	You have reached a point where the terminals are not connected to each other.	the terminals are not connected	EQUI	5
a point		You have reached a point where the terminals are not connected to each other.	the terminals are not connected	NOALI	NIL
You		You have reached a point where the terminals are not connected to each other.	the terminals are not connected	NOALI	NIL
is	are contained	the swithch affects the bulb if it is on the same path	When the switch and the bulb are contained in the same path	EQUI	5
if	When	the swithch affects the bulb if it is on the same path	When the switch and the bulb are contained in the same path	SIMI	3
on the same path	in the same path	the swithch affects the bulb if it is on the same path	When the switch and the bulb are contained in the same path	EQUI	5
it		the swithch affects the bulb if it is on the same path	When the switch and the bulb are contained in the same path	NOALI	NIL
affects		the swithch affects the bulb if it is on the same path	When the switch and the bulb are contained in the same path	NOALI	NIL
the swithch the bulb	the switch and the bulb	the swithch affects the bulb if it is on the same path	When the switch and the bulb are contained in the same path	EQUI	5
The ppositive battery terminal in terminal 6.	Terminal 6 and the positive terminal	The ppositive battery terminal is connected in terminal 6.	Terminal 6 and the positive terminal are connected	EQUI	5
is connected	are connected	The ppositive battery terminal is connected in terminal 6.	Terminal 6 and the positive terminal are connected	EQUI	5
did not create		bulb b did not create a gap in the path for bulb a and c	Bulbs A and C are still in closed paths	NOALI	NIL
	are	bulb b did not create a gap in the path for bulb a and c	Bulbs A and C are still in closed paths	NOALI	NIL
for bulb a and c	Bulbs A and C	bulb b did not create a gap in the path for bulb a and c	Bulbs A and C are still in closed paths	EQUI	5
bulb b		bulb b did not create a gap in the path for bulb a and c	Bulbs A and C are still in closed paths	NOALI	NIL
a gap in the path	in closed paths	bulb b did not create a gap in the path for bulb a and c	Bulbs A and C are still in closed paths	OPPO	4
	still	bulb b did not create a gap in the path for bulb a and c	Bulbs A and C are still in closed paths	NOALI	NIL
	from the positive battery terminal	There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
no difference		There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
	by a gap	There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
There		There is no difference in electrical states.	Terminals 1, 2 and 3 are separated from the positive battery terminal by a gap	NOALI	NIL
